baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison_exp_vs_contr	gene	symbol	FoldChange
SLC25A21	51.5724362691177	1.88068220579444	0.445485972115062	4.22164181032548	2.42529295785442e-05	0.00588606268873177	SENS23_vs_SENS24	SLC25A21	SLC25A21	3.68249152702292
SLC26A2	1204.01715583107	-1.48610292282368	0.245215269585186	-6.06040123576979	1.35782405173544e-09	1.14368721157645e-06	SENS23_vs_SENS24	SLC26A2	SLC26A2	0.356975527141319
SLC39A8	800.862358100001	-2.43849625445162	0.476297022599782	-5.11969661523712	3.0602756758624e-07	0.000162296620009902	SENS23_vs_SENS24	SLC39A8	SLC39A8	0.184475834282433
SNAI2	434.674353226862	-1.12135680670198	0.243598533748503	-4.60329867116399	4.15851188155363e-06	0.00148864329079916	SENS23_vs_SENS24	SNAI2	SNAI2	0.459661325780023
SOS2	2723.04834578272	1.41061675657438	0.317251795059237	4.44636335725379	8.73361759039991e-06	0.00266078021865822	SENS23_vs_SENS24	SOS2	SOS2	2.65850790561418
SPOCK3	58.3765350263805	-4.23633809642643	0.79239896578991	-5.34621860870729	8.98107283506178e-08	5.35833258021873e-05	SENS23_vs_SENS24	SPOCK3	SPOCK3	0.0530560802224646
SRL	202.163734218536	1.78829137762575	0.295736848971786	6.04690076276684	1.47658643169644e-09	1.17462450641452e-06	SENS23_vs_SENS24	SRL	SRL	3.45405577113985
ST6GALNAC1	135.770118442963	2.06401038256354	0.361626771718458	5.70757074415514	1.14599994208541e-08	7.81408246224807e-06	SENS23_vs_SENS24	ST6GALNAC1	ST6GALNAC1	4.18147049326961
SYTL2	140.241037244574	-2.35251820548173	0.531576964471607	-4.42554580562036	9.61987405771509e-06	0.00286972867984213	SENS23_vs_SENS24	SYTL2	SYTL2	0.195803952760255
TBC1D4	497.73783481076	-1.16860153607068	0.26466936607482	-4.41532600996342	1.00857874067465e-05	0.00294731407912661	SENS23_vs_SENS24	TBC1D4	TBC1D4	0.444852345418174
TCEAL4	1563.99302395447	1.01850106634841	0.249203951180433	4.08701812922292	4.36952986752351e-05	0.00906772437290857	SENS23_vs_SENS24	TCEAL4	TCEAL4	2.02581308319779
TENM3	363.849414430793	-1.94343126161019	0.390308256748851	-4.97922149482151	6.38405476404118e-07	0.000315218207470019	SENS23_vs_SENS24	TENM3	TENM3	0.259997334589719
TFCP2L1	114.951479026147	1.34857304066593	0.350916717761791	3.84300026874572	0.00012153933562477	0.0197763834864895	SENS23_vs_SENS24	TFCP2L1	TFCP2L1	2.54660118355692
TGM2	250.791101419505	-1.20739145075776	0.299336523728462	-4.03355873756662	5.49384399961709e-05	0.0104819339488944	SENS23_vs_SENS24	TGM2	TGM2	0.433050911259483
TLL1	218.127204294983	1.14302553588343	0.301396345041289	3.79243330149489	0.000149178325217349	0.023529571670328	SENS23_vs_SENS24	TLL1	TLL1	2.2084367835887
TMSB4X	16456.8450089421	-1.94217037120046	0.284495219701766	-6.8267240948246	8.68755454772149e-12	1.13088266880749e-08	SENS23_vs_SENS24	TMSB4X	TMSB4X	0.260224667072497
TMTC1	136.511689153891	-1.86550978326325	0.395325337475701	-4.71892288810836	2.37096665829196e-06	0.00091756409675899	SENS23_vs_SENS24	TMTC1	TMTC1	0.274426216482849
VCAN	107.327965893158	-2.95021636541448	0.408159671610455	-7.22809373540987	4.89820615710917e-13	8.76717674545577e-10	SENS23_vs_SENS24	VCAN	VCAN	0.129388709202149
WISP2	56.4236853142666	-4.74944390574148	1.13287273929258	-4.19238961360062	2.76031404261754e-05	0.00655041092531946	SENS23_vs_SENS24	WISP2	WISP2	0.0371770496682909
ZFP91-CNTF	16.7338391954354	7.160501169143	1.65215951041402	4.33402533109446	1.46407317308459e-05	0.00388223403062932	SENS23_vs_SENS24	ZFP91-CNTF	ZFP91-CNTF	143.062442642661
ZPLD1	93.5048467015521	-2.90507648004431	0.419634302276362	-6.92287657201839	4.42563355006939e-12	6.33706468034435e-09	SENS23_vs_SENS24	ZPLD1	ZPLD1	0.133501098667884
